1	3289.0
2	2544.3333333333335
3	5168.666666666667
4	7670.0
5	11771.0
6	17440.0
7	24409.666666666668
8	39037.333333333336
9	46177.333333333336
10	61249.0
11	76289.33333333333
12	90700.66666666667
13	117047.0
14	136343.0
15	8457519.0
16	7046.0
17	8195.666666666666
18	9053.0
19	11854.666666666666
20	12950.333333333334
21	17632.0
22	16491.0
23	16281.666666666666
24	21545.333333333332
25	21191.333333333332
26	23199.0
27	25686.666666666668
28	30739.0
29	34805.666666666664
30	34798.333333333336
31	34941.333333333336
32	43279.666666666664
33	41795.333333333336
34	54096.0
35	48994.333333333336
36	54957.666666666664
37	51097.0
38	62212.0
39	74690.66666666667
40	70900.33333333333
41	75938.66666666667
42	76549.0
43	87689.66666666667
44	99010.66666666667
45	109235.33333333333
46	113566.66666666667
47	120272.33333333333
48	118804.66666666667
49	125230.33333333333
50	127879.66666666667
51	130307.66666666667
52	138748.0
53	176903.0
54	173660.66666666666
55	171476.33333333334
56	193303.66666666666
57	175382.0
58	203126.0
59	194162.33333333334
60	205875.66666666666
61	236731.33333333334
62	236771.66666666666
63	253745.0
64	240904.0
65	281740.0
66	294790.6666666667
67	296149.6666666667
68	304054.0
69	327577.0
70	303607.6666666667
71	350418.6666666667
72	378614.3333333333
73	417264.0
74	385974.6666666667
75	429930.6666666667
76	407259.3333333333
77	471083.0
78	421166.6666666667
79	463125.6666666667
80	469878.6666666667
81	483395.3333333333
82	494746.6666666667
83	557008.3333333334
84	539925.0
85	618871.3333333334
86	578528.0
87	675847.6666666666
88	665330.6666666666
89	667503.6666666666
90	646558.3333333334
91	683207.6666666666
92	816317.3333333334
93	768719.0
94	789117.6666666666
95	766448.6666666666
96	864245.6666666666
97	958859.6666666666
98	879856.0
99	889615.3333333334
100	901619.6666666666
101	964962.0
102	1118363.6666666667
103	1046027.3333333334
104	1068947.3333333333
105	1029234.6666666666
106	1117502.3333333333
107	1078875.6666666667
108	1188782.6666666667
109	1322299.3333333333
110	1455568.3333333333
111	1220630.3333333333
112	1318571.3333333333
113	1426816.3333333333
114	1492500.0
115	1315813.0
116	1390178.6666666667
117	1553131.3333333333
118	1508146.3333333333
119	1726953.0
120	1617149.0
121	1691147.6666666667
122	1779896.3333333333
123	1947068.3333333333
124	2144188.6666666665
125	1801028.0
126	1979997.6666666667
127	1868911.3333333333
128	2549764.3333333335
129	1861993.6666666667
130	2035711.0
131	2192772.6666666665
132	2207635.3333333335
133	2282848.0
134	2308741.6666666665
135	2252894.3333333335
136	2355165.6666666665
137	2216594.3333333335
138	2471495.0
139	2335465.0
140	2527744.3333333335
141	3123113.6666666665
142	3224999.3333333335
143	2614832.0
144	2889605.3333333335
145	2796228.3333333335
146	2709011.0
147	2967129.3333333335
148	2925342.0
149	3048543.0
150	3266462.0
151	3138369.0
152	3302366.0
153	3581558.3333333335
154	3637653.3333333335
155	3505230.3333333335
156	3581802.0
157	3734287.0
158	3663317.6666666665
159	4107459.6666666665
160	4192875.3333333335
161	3983442.3333333335
162	4126396.0
163	3887323.6666666665
164	4211781.666666667
165	4798494.0
166	4646471.333333333
167	4435514.666666667
168	4388154.333333333
169	4258403.333333333
170	4468631.0
171	4817023.333333333
172	4872553.333333333
173	5078309.333333333
174	5095810.333333333
175	5061163.0
176	5105285.333333333
177	5382485.333333333
178	5418259.666666667
179	5546792.333333333
180	5307131.666666667
181	6185239.666666667
182	6244213.0
183	6152527.666666667
184	5697211.666666667
185	5943386.333333333
186	6233857.666666667
187	7125827.666666667
188	6959003.0
189	6688672.0
190	6280278.0
191	6958332.0
192	7191830.666666667
193	7861570.333333333
194	6725669.666666667
195	7118607.333333333
196	6834225.333333333
197	7031404.666666667
198	7378213.666666667
199	8000223.333333333
200	8078003.333333333
201	8581525.0
202	8558763.333333334
203	8325833.0
204	7848634.333333333
205	8199104.666666667
206	8904293.333333334
207	9354662.333333334
208	8649850.666666666
209	8432012.666666666
210	8551359.333333334
211	8846810.0
212	9566191.0
213	9550843.333333334
214	9452170.333333334
215	9620331.666666666
216	9906396.333333334
217	1.0457011E7
218	9943634.666666666
219	1.0421391333333334E7
220	1.1563651666666666E7
221	1.0411459333333334E7
222	1.0237094E7
223	1.1747580333333334E7
224	1.1845172666666666E7
225	1.0944626E7
226	1.1218877666666666E7
227	1.2076192E7
228	1.1178873666666666E7
229	1.1809554E7
230	1.2322311333333334E7
231	1.2781756E7
232	1.2976160333333334E7
233	1.2762598E7
234	1.2578530333333334E7
235	1.3557357666666666E7
236	1.3098126E7
237	1.3403066333333334E7
238	1.4204223666666666E7
239	1.4306955333333334E7
240	1.4261478E7
241	1.5055858666666666E7
242	1.4837119666666666E7
243	1.4510186333333334E7
244	1.4387199666666666E7
245	1.5277884E7
246	1.4925624333333334E7
247	1.4805667E7
248	1.5135975333333334E7
249	1.5276638333333334E7
250	1.5893417333333334E7
251	1.7387811333333332E7
252	1.7847368666666668E7
253	1.6435492E7
254	1.6497825333333334E7
255	1.6685320333333334E7
256	1.8250044666666668E7
257	1.7742602333333332E7
258	1.8035835666666668E7
259	1.8940297333333332E7
260	1.7732052E7
261	1.8938478666666668E7
262	1.8220929E7
263	1.8462165333333332E7
264	1.8704414666666668E7
265	1.9546813666666668E7
266	1.9488692666666668E7
267	2.1443905333333332E7
268	2.0018144333333332E7
269	1.9812237333333332E7
270	2.0338503E7
271	2.0807427666666668E7
272	2.1082593E7
273	2.0560441333333332E7
274	2.1262408E7
275	2.1972074333333332E7
276	2.2305728666666668E7
277	2.1915501333333332E7
278	2.2610572333333332E7
279	2.2962507666666668E7
280	2.3543102E7
281	2.3695607333333332E7
282	2.3403850333333332E7
283	2.3697187666666668E7
284	2.3831704333333332E7
285	2.3983416333333332E7
286	2.5214778333333332E7
287	2.6128256666666668E7
288	2.5911775666666668E7
289	2.6294944333333332E7
290	2.5234007E7
291	2.6559731E7
292	2.592809E7
293	2.6662049666666668E7
294	2.7965669E7
295	2.8046912E7
296	2.7474170666666668E7
297	2.803547E7
298	2.7659339666666668E7
299	2.7743231E7
300	2.7990709666666668E7
301	2.9430826333333332E7
302	2.8908344666666668E7
303	3.1310799666666668E7
304	3.063027E7
305	3.1342613666666668E7
306	3.0324101666666668E7
307	3.0271624666666668E7
308	3.2114655E7
309	3.1128395666666668E7
310	3.1752706333333332E7
311	3.2509739333333332E7
312	3.4721775666666664E7
313	3.2884060666666668E7
314	3.2365268E7
315	3.4323530666666664E7
316	3.5324359666666664E7
317	3.3999982666666664E7
318	3.4556712333333336E7
319	3.6662675333333336E7
320	3.6074736666666664E7
321	3.5805761333333336E7
322	3.7105519333333336E7
323	3.7671247E7
324	3.5814399333333336E7
325	3.7175208666666664E7
326	3.6989566666666664E7
327	3.8709079666666664E7
328	3.7691499666666664E7
329	3.8794988333333336E7
330	3.8498764666666664E7
331	4.0787174E7
332	3.9347042333333336E7
333	4.1346578333333336E7
334	4.1923572E7
335	4.1307375666666664E7
336	4.3415020333333336E7
337	4.4751953E7
338	4.4394769E7
339	4.3722733333333336E7
340	4.3801013E7
341	4.3567411333333336E7
342	4.3080800666666664E7
