0	3805
1	1597
2	1983
3	2760
4	3549
5	4536
6	5727
7	7097
8	8633
9	10260
10	12103
11	14102
12	16246
13	18513
14	20966
15	23556
16	26323
17	29214
18	32265
19	35489
20	38846
21	55957
22	48937
23	52997
24	57391
25	61908
26	66647
27	71644
28	76734
29	82054
30	87446
31	93081
32	10643166
33	9040
34	5967
35	6353
36	6562
37	6789
38	7026
39	7427
40	7509
41	8084
42	8393
43	8616
44	8843
45	9193
46	9850
47	9954
48	10356
49	10737
50	11013
51	11583
52	12043
53	12195
54	12560
55	13023
56	13579
57	14066
58	14216
59	14666
60	15102
61	15690
62	16069
63	16536
64	17146
65	17496
66	17849
67	18216
68	18849
69	19423
70	20110
71	20279
72	20952
73	21642
74	21996
75	22386
76	23033
77	23920
78	24269
79	1500208
80	25543
81	25979
82	26703
83	27409
84	150044
85	28252
86	29023
87	30153
88	30062
89	31130
90	31479
91	32159
92	32739
93	33542
94	34079
95	34779
96	35797
97	36075
98	37168
99	37838
100	38552
101	39088
102	39623
103	40841
104	41495
105	42199
106	42824
107	44041
108	44635
109	44955
110	46168
111	46882
112	47578
113	48165
114	48859
115	50185
116	50698
117	51645
118	52519
119	53438
120	54378
121	54697
122	56141
123	83571
124	58174
125	58684
126	59518
127	60470
128	61604
129	62278
130	63225
131	63807
132	64824
133	66138
134	67018
135	67934
136	68824
137	69948
138	71041
139	72017
140	72971
141	73774
142	75067
143	75762
144	76984
145	78109
146	78949
147	80190
148	80967
149	81976
150	83705
151	84128
152	85061
153	86427
154	87643
155	88756
156	89633
157	90420
158	92240
159	92687
160	94134
161	95267
162	96740
163	97730
164	98824
165	99722
166	101130
167	102356
168	103722
169	104886
170	105747
171	107239
172	108573
173	109369
174	110676
175	111950
176	113469
177	114299
178	247782
179	46763
180	42468
181	42965
182	43508
183	44028
184	44407
185	44791
186	45404
187	45830
188	46424
189	46747
190	47455
191	47803
192	48054
193	48630
194	49275
195	49574
196	50262
197	50737
198	51098
199	51804
200	52215
201	52810
202	53323
203	53802
204	54222
205	54685
206	55384
207	55954
208	56388
209	56874
210	57432
211	58103
212	58495
213	58935
214	59651
215	60173
216	60766
217	61246
218	61810
219	62429
220	62916
221	63380
222	63987
223	64651
224	65083
225	65676
226	66208
227	66783
228	67373
229	72620
230	76295
231	69111
232	69865
233	70214
234	71162
235	71345
236	72243
237	72641
238	73349
239	73890
240	74625
241	75143
242	75796
243	76215
244	77056
245	77371
246	78245
247	78846
248	79371
249	80102
250	80657
251	81251
252	82122
253	82559
254	83213
255	83904
256	84420
257	85181
258	85971
259	86476
260	87045
261	88620
262	89567
263	90061
264	90759
265	91285
266	92301
267	186986
268	93524
269	94024
270	95032
271	95469
272	96250
273	96798
274	97742
275	98243
276	99014
277	99566
278	100617
279	101063
280	101863
281	102417
282	103446
283	103913
284	104732
285	105248
286	106320
287	106810
288	107641
289	108180
290	109254
291	109765
292	110567
293	111195
294	112220
295	112737
296	113588
297	114119
298	204116
299	119028
300	116628
301	117212
302	118309
303	118771
304	119665
305	120266
306	121392
307	121859
308	122746
309	123326
310	124500
311	125016
312	125888
313	126577
314	127708
315	128138
316	129067
317	129659
318	130911
319	131357
320	132315
321	132927
322	134142
323	134621
324	135578
325	179987
326	137440
327	137931
328	138831
329	139500
330	140797
331	141247
332	142228
333	142801
334	144144
335	144603
336	145588
337	146228
338	147574
339	148049
340	149052
341	149658
342	151018
343	151496
344	152533
345	153141
346	154495
347	155018
348	156042
349	156732
350	158056
351	158570
352	159547
353	160197
354	161582
355	162088
356	163153
357	163768
358	165181
359	165740
360	166747
361	167367
362	168845
363	169355
364	170455
365	171077
366	172548
367	173034
368	174131
369	174771
370	277102
371	176855
372	177896
373	178521
374	180082
375	180556
376	181681
377	182255
378	183875
379	184362
380	185500
381	186138
382	187701
383	188237
384	189392
385	189969
386	191625
387	192078
388	193232
389	194005
390	195500
391	196056
392	197206
393	197874
394	199481
395	199994
396	201121
397	201759
398	203507
399	203939
400	205208
401	205862
402	207535
403	208054
404	209258
405	249381
406	241325
407	212121
408	213346
409	214067
410	215714
411	216217
412	217539
413	218177
414	219940
415	220399
416	221682
417	222345
418	224125
419	224587
420	225937
421	226597
422	228323
423	276307
424	230187
425	230852
426	232581
427	233096
428	234469
429	235075
430	236964
431	237442
432	238812
433	239569
434	241301
435	241798
436	243152
437	243823
438	289023
439	246250
440	247625
441	248197
442	250107
443	250647
444	252048
445	252744
446	254613
447	255159
448	256610
449	257202
450	259166
451	259642
452	305509
453	261751
454	263682
455	264239
456	265689
457	266328
458	268315
459	268816
460	270309
461	270911
462	272917
463	273388
464	274922
465	275587
466	290301
467	278128
468	279615
469	280378
470	282326
471	282871
472	284354
473	284977
474	287074
475	287643
476	289169
477	289826
478	291851
479	301469
480	294008
481	294552
482	296682
483	297259
484	298891
485	299450
486	301604
487	302187
488	303720
489	304418
490	306467
491	315544
492	308718
493	309320
494	311458
495	312039
496	313700
497	314224
498	316420
499	317031
500	318721
501	319239
502	321502
503	334603
504	323738
505	324298
506	326570
507	327125
508	328868
509	329388
510	331729
511	332269
512	334054
513	334475
514	336820
515	346219
516	339198
517	339684
518	341984
519	342634
520	344435
521	344921
522	347274
523	347897
524	349657
525	350222
526	352537
527	353206
528	354976
529	355470
530	357859
531	358534
532	360299
533	360771
534	363182
535	363817
536	377983
537	366139
538	368628
539	369290
540	371061
541	371613
542	374062
543	374686
544	376550
545	377053
546	388015
547	380129
548	382016
549	382544
550	385069
551	385681
552	387583
553	388017
554	390540
555	391246
556	396831
557	393664
558	396178
559	396820
560	398692
561	399189
562	401752
563	402492
564	404394
565	417290
566	407535
567	408161
568	410090
569	410564
570	413173
571	426697
572	913883
573	1156429
574	1163629
575	1179045
576	1197068
577	1172376
578	1182410
579	425419
580	427434
581	427869
582	430557
583	431228
584	433305
585	433722
586	436377
587	446213
588	439188
589	439665
590	442349
591	443042
592	445095
593	445583
594	448328
595	448991
596	460189
597	451460
598	454195
599	454974
600	457046
601	457433
602	460283
603	460957
604	475631
605	463472
606	466326
607	467073
608	469155
609	469643
610	472414
611	473198
612	484203
613	475685
614	478570
615	479341
616	481427
617	481898
618	484765
619	485486
620	495970
621	488079
622	490996
623	491756
624	493920
625	494358
626	497276
627	498002
628	512266
629	500598
630	503606
631	504284
632	506533
